"dropoff_zone","pickup_zone","time_interval","pickup_lon","pickup_lat","dropoff_lon","dropoff_lat","color","n","pickup_borough","dropoff_borough"
"Upper East Side North","Bloomingdale",18,-73.9697795,40.7988958,-73.9565551,40.7735649,"yellow",1460,"Manhattan","Manhattan"
"Upper East Side North","Yorkville East",10,-73.9492079,40.7762231,-73.9565551,40.7735649,"green",304,"Manhattan","Manhattan"
"Upper East Side North","Times Sq/Theatre District",14,-73.9841274,40.7592686,-73.9565551,40.7735649,"yellow",2530,"Manhattan","Manhattan"
"Upper East Side North","Lenox Hill East",20,-73.9602312,40.7662315,-73.9565551,40.7735649,"yellow",5870,"Manhattan","Manhattan"
"Upper East Side North","Gramercy",22,-73.9818443,40.7376407,-73.9565551,40.7735649,"yellow",460,"Manhattan","Manhattan"
"Upper East Side North","Lenox Hill East",22,-73.9602312,40.7662315,-73.9565551,40.7735649,"yellow",3210,"Manhattan","Manhattan"
"Upper East Side North","East Chelsea",16,-74.0013737,40.7465004,-73.9565551,40.7735649,"yellow",560,"Manhattan","Manhattan"
"Upper East Side North","Flatiron",6,-73.9896986,40.7410605,-73.9565551,40.7735649,"yellow",160,"Manhattan","Manhattan"
"Upper East Side North","Yorkville East",18,-73.9492079,40.7762231,-73.9565551,40.7735649,"yellow",10840,"Manhattan","Manhattan"
"Upper East Side North","Upper West Side North",2,-73.9753676,40.7870106,-73.9565551,40.7735649,"yellow",230,"Manhattan","Manhattan"
"Upper East Side North","Flatiron",10,-73.9896986,40.7410605,-73.9565551,40.7735649,"yellow",430,"Manhattan","Manhattan"
"Upper East Side North","JFK Airport",20,-73.7781391,40.6413111,-73.9565551,40.7735649,"yellow",690,"Queens","Manhattan"
"Upper East Side North","Yorkville East",16,-73.9492079,40.7762231,-73.9565551,40.7735649,"green",254,"Manhattan","Manhattan"
"Upper East Side North","Greenwich Village North",22,-74.0027418,40.7335719,-73.9565551,40.7735649,"yellow",940,"Manhattan","Manhattan"
"Upper East Side North","Kips Bay",8,-73.9800645,40.7423292,-73.9565551,40.7735649,"yellow",420,"Manhattan","Manhattan"
"Upper East Side North","Far Rockaway",16,-73.7448437,40.5998931,-73.9565551,40.7735649,"yellow",110,"Queens","Manhattan"
"Upper East Side North","UN/Turtle Bay South",14,-73.9694292,40.7507161,-73.9565551,40.7735649,"yellow",580,"Manhattan","Manhattan"
"Upper East Side North","Gramercy",12,-73.9818443,40.7376407,-73.9565551,40.7735649,"yellow",400,"Manhattan","Manhattan"
"Upper East Side North","Yorkville East",0,-73.9492079,40.7762231,-73.9565551,40.7735649,"yellow",1180,"Manhattan","Manhattan"
"Upper East Side North","Roosevelt Island",8,-73.9499426,40.7621302,-73.9565551,40.7735649,"yellow",480,"Manhattan","Manhattan"
"Upper East Side North","Morningside Heights",20,-73.9624327,40.8089564,-73.9565551,40.7735649,"green",172,"Manhattan","Manhattan"
"Upper East Side North","Greenwich Village North",0,-74.0027418,40.7335719,-73.9565551,40.7735649,"yellow",530,"Manhattan","Manhattan"
"Upper East Side North","Garment District",16,-73.9916342,40.7547072,-73.9565551,40.7735649,"yellow",1940,"Manhattan","Manhattan"
"Upper East Side North","East Chelsea",12,-74.0013737,40.7465004,-73.9565551,40.7735649,"yellow",560,"Manhattan","Manhattan"
"Upper East Side North","JFK Airport",8,-73.7781391,40.6413111,-73.9565551,40.7735649,"yellow",180,"Queens","Manhattan"
"Upper East Side North","East Village",14,-73.9815337,40.7264773,-73.9565551,40.7735649,"yellow",110,"Manhattan","Manhattan"
"Upper East Side North","JFK Airport",6,-73.7781391,40.6413111,-73.9565551,40.7735649,"yellow",310,"Queens","Manhattan"
"Upper East Side North","Central Park",8,-73.9741874,40.7711329,-73.9565551,40.7735649,"yellow",3490,"Manhattan","Manhattan"
"Upper East Side North","Lower East Side",2,-73.9842724,40.715033,-73.9565551,40.7735649,"yellow",280,"Manhattan","Manhattan"
"Upper East Side North","Financial District North",12,-74.0112764,40.7074909,-73.9565551,40.7735649,"yellow",190,"Manhattan","Manhattan"
"Upper East Side North","Randalls Island",10,-73.9271644,40.7891291,-73.9565551,40.7735649,"green",133,"Manhattan","Manhattan"
"Upper East Side North","Midtown North",8,-73.9840195,40.7549309,-73.9565551,40.7735649,"yellow",410,"Manhattan","Manhattan"
"Upper East Side North","World Trade Center",20,-74.0131196,40.7118011,-73.9565551,40.7735649,"yellow",130,"Manhattan","Manhattan"
"Upper East Side North","Upper East Side North",0,-73.9565551,40.7735649,-73.9565551,40.7735649,"yellow",1330,"Manhattan","Manhattan"
"Upper East Side North","Breezy Point/Fort Tilden/Riis Beach",20,-74.0059413,40.7127837,-73.9565551,40.7735649,"yellow",200,"Queens","Manhattan"
"Upper East Side North","Union Sq",14,-73.9910835,40.7358633,-73.9565551,40.7735649,"yellow",630,"Manhattan","Manhattan"
"Upper East Side North","Sutton Place/Turtle Bay North",0,-73.9601669,40.7580204,-73.9565551,40.7735649,"yellow",420,"Manhattan","Manhattan"
"Upper East Side North","Financial District North",14,-74.0112764,40.7074909,-73.9565551,40.7735649,"yellow",210,"Manhattan","Manhattan"
"Upper East Side North","Upper West Side North",12,-73.9753676,40.7870106,-73.9565551,40.7735649,"yellow",5570,"Manhattan","Manhattan"
"Upper East Side North","Times Sq/Theatre District",8,-73.9841274,40.7592686,-73.9565551,40.7735649,"yellow",1350,"Manhattan","Manhattan"
"Upper East Side North","SoHo",16,-74.0029883,40.723301,-73.9565551,40.7735649,"yellow",170,"Manhattan","Manhattan"
"Upper East Side North","World Trade Center",12,-74.0131196,40.7118011,-73.9565551,40.7735649,"yellow",140,"Manhattan","Manhattan"
"Upper East Side North","Meatpacking/West Village West",18,-74.0085128,40.7406973,-73.9565551,40.7735649,"yellow",290,"Manhattan","Manhattan"
"Upper East Side North","East Harlem North",16,-73.9464769,40.8115504,-73.9565551,40.7735649,"yellow",120,"Manhattan","Manhattan"
"Upper East Side North","Stuyvesant Heights",4,-73.9880663,40.7299553,-73.9565551,40.7735649,"yellow",190,"Brooklyn","Manhattan"
"Upper East Side North","LaGuardia Airport",12,-73.8739659,40.7769271,-73.9565551,40.7735649,"yellow",110,"Queens","Manhattan"
"Upper East Side North","Upper West Side North",10,-73.9753676,40.7870106,-73.9565551,40.7735649,"yellow",5460,"Manhattan","Manhattan"
"Upper East Side North","Randalls Island",10,-73.9271644,40.7891291,-73.9565551,40.7735649,"yellow",180,"Manhattan","Manhattan"
"Upper East Side North","Yorkville East",8,-73.9492079,40.7762231,-73.9565551,40.7735649,"green",355,"Manhattan","Manhattan"
"Upper East Side North","Morningside Heights",12,-73.9624327,40.8089564,-73.9565551,40.7735649,"yellow",370,"Manhattan","Manhattan"
"Upper East Side North","Far Rockaway",20,-73.7448437,40.5998931,-73.9565551,40.7735649,"yellow",120,"Queens","Manhattan"
"Upper East Side North","Yorkville East",6,-73.9492079,40.7762231,-73.9565551,40.7735649,"yellow",5610,"Manhattan","Manhattan"
"Upper East Side North","Gramercy",0,-73.9818443,40.7376407,-73.9565551,40.7735649,"yellow",250,"Manhattan","Manhattan"
"Upper East Side North","Randalls Island",14,-73.9271644,40.7891291,-73.9565551,40.7735649,"yellow",130,"Manhattan","Manhattan"
"Upper East Side North","Penn Station/Madison Sq West",10,-73.9880662,40.7433858,-73.9565551,40.7735649,"yellow",1270,"Manhattan","Manhattan"
"Upper East Side North","UN/Turtle Bay South",8,-73.9694292,40.7507161,-73.9565551,40.7735649,"yellow",430,"Manhattan","Manhattan"
"Upper East Side North","LaGuardia Airport",16,-73.8739659,40.7769271,-73.9565551,40.7735649,"yellow",190,"Queens","Manhattan"
"Upper East Side North","Lincoln Square East",16,-73.9844722,40.773828,-73.9565551,40.7735649,"yellow",3430,"Manhattan","Manhattan"
"Upper East Side North","Little Italy/NoLiTa",4,-73.9954909,40.7228971,-73.9565551,40.7735649,"yellow",100,"Manhattan","Manhattan"
"Upper East Side North","Upper East Side North",10,-73.9565551,40.7735649,-73.9565551,40.7735649,"yellow",10210,"Manhattan","Manhattan"
"Upper East Side North","Greenwich Village North",12,-74.0027418,40.7335719,-73.9565551,40.7735649,"yellow",170,"Manhattan","Manhattan"
"Upper East Side North","Garment District",18,-73.9916342,40.7547072,-73.9565551,40.7735649,"yellow",2820,"Manhattan","Manhattan"
"Upper East Side North","Little Italy/NoLiTa",22,-73.9954909,40.7228971,-73.9565551,40.7735649,"yellow",1200,"Manhattan","Manhattan"
"Upper East Side North","Central Harlem",12,-73.9538699,40.7988378,-73.9565551,40.7735649,"green",1116,"Manhattan","Manhattan"
"Upper East Side North","JFK Airport",10,-73.7781391,40.6413111,-73.9565551,40.7735649,"yellow",170,"Queens","Manhattan"
"Upper East Side North","Meatpacking/West Village West",22,-74.0085128,40.7406973,-73.9565551,40.7735649,"yellow",530,"Manhattan","Manhattan"
"Upper East Side North","LaGuardia Airport",18,-73.8739659,40.7769271,-73.9565551,40.7735649,"yellow",180,"Queens","Manhattan"
"Upper East Side North","Little Italy/NoLiTa",12,-73.9954909,40.7228971,-73.9565551,40.7735649,"yellow",440,"Manhattan","Manhattan"
"Upper East Side North","Upper West Side North",20,-73.9753676,40.7870106,-73.9565551,40.7735649,"yellow",4050,"Manhattan","Manhattan"
"Upper East Side North","Sutton Place/Turtle Bay North",12,-73.9601669,40.7580204,-73.9565551,40.7735649,"yellow",2320,"Manhattan","Manhattan"
"Upper East Side North","Central Harlem",12,-73.9538699,40.7988378,-73.9565551,40.7735649,"yellow",1480,"Manhattan","Manhattan"
"Upper East Side North","Far Rockaway",10,-73.7448437,40.5998931,-73.9565551,40.7735649,"yellow",110,"Queens","Manhattan"
"Upper East Side North","Upper East Side North",22,-73.9565551,40.7735649,-73.9565551,40.7735649,"yellow",3480,"Manhattan","Manhattan"
"Upper East Side North","Union Sq",20,-73.9910835,40.7358633,-73.9565551,40.7735649,"yellow",860,"Manhattan","Manhattan"
"Upper East Side North","SoHo",18,-74.0029883,40.723301,-73.9565551,40.7735649,"yellow",310,"Manhattan","Manhattan"
"Upper East Side North","Midtown East",4,-73.9668408,40.7540369,-73.9565551,40.7735649,"yellow",130,"Manhattan","Manhattan"
"Upper East Side North","Meatpacking/West Village West",16,-74.0085128,40.7406973,-73.9565551,40.7735649,"yellow",320,"Manhattan","Manhattan"
"Upper East Side North","UN/Turtle Bay South",22,-73.9694292,40.7507161,-73.9565551,40.7735649,"yellow",660,"Manhattan","Manhattan"
"Upper East Side North","Penn Station/Madison Sq West",0,-73.9880662,40.7433858,-73.9565551,40.7735649,"yellow",810,"Manhattan","Manhattan"
"Upper East Side North","Yorkville East",8,-73.9492079,40.7762231,-73.9565551,40.7735649,"yellow",9410,"Manhattan","Manhattan"
"Upper East Side North","East Elmhurst",0,-73.8713099,40.7737505,-73.9565551,40.7735649,"yellow",190,"Queens","Manhattan"
"Upper East Side North","Midtown East",0,-73.9668408,40.7540369,-73.9565551,40.7735649,"yellow",1070,"Manhattan","Manhattan"
"Upper East Side North","Central Harlem",16,-73.9538699,40.7988378,-73.9565551,40.7735649,"yellow",1240,"Manhattan","Manhattan"
"Upper East Side North","Yorkville East",20,-73.9492079,40.7762231,-73.9565551,40.7735649,"green",113,"Manhattan","Manhattan"
"Upper East Side North","Roosevelt Island",10,-73.9499426,40.7621302,-73.9565551,40.7735649,"yellow",770,"Manhattan","Manhattan"
"Upper East Side North","Union Sq",18,-73.9910835,40.7358633,-73.9565551,40.7735649,"yellow",700,"Manhattan","Manhattan"
"Upper East Side North","East Village",20,-73.9815337,40.7264773,-73.9565551,40.7735649,"yellow",370,"Manhattan","Manhattan"
"Upper East Side North","Midtown North",4,-73.9840195,40.7549309,-73.9565551,40.7735649,"yellow",130,"Manhattan","Manhattan"
"Upper East Side North","Sutton Place/Turtle Bay North",14,-73.9601669,40.7580204,-73.9565551,40.7735649,"yellow",2280,"Manhattan","Manhattan"
"Upper East Side North","Penn Station/Madison Sq West",14,-73.9880662,40.7433858,-73.9565551,40.7735649,"yellow",1240,"Manhattan","Manhattan"
"Upper East Side North","Penn Station/Madison Sq West",16,-73.9880662,40.7433858,-73.9565551,40.7735649,"yellow",1140,"Manhattan","Manhattan"
"Upper East Side North","Yorkville East",12,-73.9492079,40.7762231,-73.9565551,40.7735649,"green",217,"Manhattan","Manhattan"
"Upper East Side North","Morningside Heights",20,-73.9624327,40.8089564,-73.9565551,40.7735649,"yellow",220,"Manhattan","Manhattan"
"Upper East Side North","Central Harlem",16,-73.9538699,40.7988378,-73.9565551,40.7735649,"green",1384,"Manhattan","Manhattan"
"Upper East Side North","Flatiron",0,-73.9896986,40.7410605,-73.9565551,40.7735649,"yellow",330,"Manhattan","Manhattan"
"Upper East Side North","Far Rockaway",14,-73.7448437,40.5998931,-73.9565551,40.7735649,"yellow",150,"Queens","Manhattan"
"Upper East Side North","Greenwich Village North",8,-74.0027418,40.7335719,-73.9565551,40.7735649,"yellow",220,"Manhattan","Manhattan"
"Upper East Side North","Lincoln Square East",8,-73.9844722,40.773828,-73.9565551,40.7735649,"yellow",2710,"Manhattan","Manhattan"
"Upper East Side North","Central Park",22,-73.9741874,40.7711329,-73.9565551,40.7735649,"yellow",3020,"Manhattan","Manhattan"
"Upper East Side North","Meatpacking/West Village West",12,-74.0085128,40.7406973,-73.9565551,40.7735649,"yellow",270,"Manhattan","Manhattan"
"Upper East Side North","Times Sq/Theatre District",22,-73.9841274,40.7592686,-73.9565551,40.7735649,"yellow",3440,"Manhattan","Manhattan"
"Upper East Side North","East Chelsea",18,-74.0013737,40.7465004,-73.9565551,40.7735649,"yellow",650,"Manhattan","Manhattan"
"Upper East Side North","Murray Hill",0,-73.9756567,40.7478792,-73.9565551,40.7735649,"yellow",710,"Manhattan","Manhattan"
"Upper East Side North","Union Sq",12,-73.9910835,40.7358633,-73.9565551,40.7735649,"yellow",400,"Manhattan","Manhattan"
"Upper East Side North","Sutton Place/Turtle Bay North",4,-73.9601669,40.7580204,-73.9565551,40.7735649,"yellow",180,"Manhattan","Manhattan"
"Upper East Side North","Sutton Place/Turtle Bay North",2,-73.9601669,40.7580204,-73.9565551,40.7735649,"yellow",170,"Manhattan","Manhattan"
"Upper East Side North","Midtown Center",8,-73.9784137,40.7553676,-73.9565551,40.7735649,"yellow",1960,"Manhattan","Manhattan"
"Upper East Side North","East Harlem North",14,-73.9464769,40.8115504,-73.9565551,40.7735649,"green",526,"Manhattan","Manhattan"
"Upper East Side North","Times Sq/Theatre District",2,-73.9841274,40.7592686,-73.9565551,40.7735649,"yellow",470,"Manhattan","Manhattan"
"Upper East Side North","East Harlem North",20,-73.9464769,40.8115504,-73.9565551,40.7735649,"yellow",130,"Manhattan","Manhattan"
"Upper East Side North","Union Sq",16,-73.9910835,40.7358633,-73.9565551,40.7735649,"yellow",630,"Manhattan","Manhattan"
"Upper East Side North","Midtown North",10,-73.9840195,40.7549309,-73.9565551,40.7735649,"yellow",1140,"Manhattan","Manhattan"
"Upper East Side North","UN/Turtle Bay South",2,-73.9694292,40.7507161,-73.9565551,40.7735649,"yellow",100,"Manhattan","Manhattan"
"Upper East Side North","Central Harlem",14,-73.9538699,40.7988378,-73.9565551,40.7735649,"yellow",1350,"Manhattan","Manhattan"
"Upper East Side North","Roosevelt Island",14,-73.9499426,40.7621302,-73.9565551,40.7735649,"yellow",750,"Manhattan","Manhattan"
"Upper East Side North","East Village",12,-73.9815337,40.7264773,-73.9565551,40.7735649,"yellow",140,"Manhattan","Manhattan"
"Upper East Side North","East Harlem North",18,-73.9464769,40.8115504,-73.9565551,40.7735649,"green",795,"Manhattan","Manhattan"
"Upper East Side North","Stuy Town/Peter Cooper Village",10,-73.9778494,40.7316903,-73.9565551,40.7735649,"yellow",180,"Manhattan","Manhattan"
"Upper East Side North","West Village",8,-74.0035709,40.735781,-73.9565551,40.7735649,"yellow",110,"Manhattan","Manhattan"
"Upper East Side North","East Village",10,-73.9815337,40.7264773,-73.9565551,40.7735649,"yellow",120,"Manhattan","Manhattan"
"Upper East Side North","Midtown Center",10,-73.9784137,40.7553676,-73.9565551,40.7735649,"yellow",4250,"Manhattan","Manhattan"
"Upper East Side North","East Harlem North",14,-73.9464769,40.8115504,-73.9565551,40.7735649,"yellow",120,"Manhattan","Manhattan"
"Upper East Side North","Midtown Center",18,-73.9784137,40.7553676,-73.9565551,40.7735649,"yellow",6020,"Manhattan","Manhattan"
"Upper East Side North","Midtown North",2,-73.9840195,40.7549309,-73.9565551,40.7735649,"yellow",250,"Manhattan","Manhattan"
"Upper East Side North","Chinatown",20,-73.9970307,40.7157509,-73.9565551,40.7735649,"yellow",120,"Manhattan","Manhattan"
"Upper East Side North","LaGuardia Airport",20,-73.8739659,40.7769271,-73.9565551,40.7735649,"yellow",130,"Queens","Manhattan"
"Upper East Side North","Battery Park City",18,-74.0160576,40.7122172,-73.9565551,40.7735649,"yellow",150,"Manhattan","Manhattan"
"Upper East Side North","Times Sq/Theatre District",6,-73.9841274,40.7592686,-73.9565551,40.7735649,"yellow",530,"Manhattan","Manhattan"
"Upper East Side North","Yorkville East",12,-73.9492079,40.7762231,-73.9565551,40.7735649,"yellow",10570,"Manhattan","Manhattan"
"Upper East Side North","West Village",0,-74.0035709,40.735781,-73.9565551,40.7735649,"yellow",270,"Manhattan","Manhattan"
"Upper East Side North","Randalls Island",18,-73.9271644,40.7891291,-73.9565551,40.7735649,"green",133,"Manhattan","Manhattan"
"Upper East Side North","Sutton Place/Turtle Bay North",10,-73.9601669,40.7580204,-73.9565551,40.7735649,"yellow",1970,"Manhattan","Manhattan"
"Upper East Side North","Clinton East",16,-73.9918181,40.7637581,-73.9565551,40.7735649,"yellow",610,"Manhattan","Manhattan"
"Upper East Side North","Yorkville East",22,-73.9492079,40.7762231,-73.9565551,40.7735649,"yellow",2820,"Manhattan","Manhattan"
"Upper East Side North","Kips Bay",22,-73.9800645,40.7423292,-73.9565551,40.7735649,"yellow",1270,"Manhattan","Manhattan"
"Upper East Side North","Lenox Hill East",6,-73.9602312,40.7662315,-73.9565551,40.7735649,"yellow",4970,"Manhattan","Manhattan"
"Upper East Side North","Upper West Side North",0,-73.9753676,40.7870106,-73.9565551,40.7735649,"yellow",860,"Manhattan","Manhattan"
"Upper East Side North","Midtown East",16,-73.9668408,40.7540369,-73.9565551,40.7735649,"yellow",3350,"Manhattan","Manhattan"
"Upper East Side North","Sutton Place/Turtle Bay North",8,-73.9601669,40.7580204,-73.9565551,40.7735649,"yellow",1670,"Manhattan","Manhattan"
"Upper East Side North","East Harlem North",8,-73.9464769,40.8115504,-73.9565551,40.7735649,"green",572,"Manhattan","Manhattan"
"Upper East Side North","Yorkville East",20,-73.9492079,40.7762231,-73.9565551,40.7735649,"yellow",6130,"Manhattan","Manhattan"
"Upper East Side North","Lincoln Square East",20,-73.9844722,40.773828,-73.9565551,40.7735649,"yellow",4440,"Manhattan","Manhattan"
"Upper East Side North","West Village",20,-74.0035709,40.735781,-73.9565551,40.7735649,"yellow",230,"Manhattan","Manhattan"
"Upper East Side North","Hudson Sq",0,-74.0074731,40.7265834,-73.9565551,40.7735649,"yellow",110,"Manhattan","Manhattan"
"Upper East Side North","World Trade Center",22,-74.0131196,40.7118011,-73.9565551,40.7735649,"yellow",100,"Manhattan","Manhattan"
"Upper East Side North","Kips Bay",14,-73.9800645,40.7423292,-73.9565551,40.7735649,"yellow",880,"Manhattan","Manhattan"
"Upper East Side North","East Chelsea",20,-74.0013737,40.7465004,-73.9565551,40.7735649,"yellow",960,"Manhattan","Manhattan"
"Upper East Side North","Murray Hill",2,-73.9756567,40.7478792,-73.9565551,40.7735649,"yellow",210,"Manhattan","Manhattan"
"Upper East Side North","Clinton East",8,-73.9918181,40.7637581,-73.9565551,40.7735649,"yellow",680,"Manhattan","Manhattan"
"Upper East Side North","Randalls Island",14,-73.9271644,40.7891291,-73.9565551,40.7735649,"green",134,"Manhattan","Manhattan"
"Upper East Side North","Flatiron",12,-73.9896986,40.7410605,-73.9565551,40.7735649,"yellow",510,"Manhattan","Manhattan"
"Upper East Side North","Stuyvesant Heights",12,-73.9880663,40.7299553,-73.9565551,40.7735649,"yellow",340,"Brooklyn","Manhattan"
"Upper East Side North","Yorkville East",6,-73.9492079,40.7762231,-73.9565551,40.7735649,"green",145,"Manhattan","Manhattan"
"Upper East Side North","Yorkville East",16,-73.9492079,40.7762231,-73.9565551,40.7735649,"yellow",10150,"Manhattan","Manhattan"
"Upper East Side North","East Village",0,-73.9815337,40.7264773,-73.9565551,40.7735649,"yellow",380,"Manhattan","Manhattan"
"Upper East Side North","Lenox Hill East",10,-73.9602312,40.7662315,-73.9565551,40.7735649,"yellow",9230,"Manhattan","Manhattan"
"Upper East Side North","Stuyvesant Heights",6,-73.9880663,40.7299553,-73.9565551,40.7735649,"yellow",350,"Brooklyn","Manhattan"
"Upper East Side North","Breezy Point/Fort Tilden/Riis Beach",12,-74.0059413,40.7127837,-73.9565551,40.7735649,"yellow",110,"Queens","Manhattan"
"Upper East Side North","Midtown North",22,-73.9840195,40.7549309,-73.9565551,40.7735649,"yellow",1050,"Manhattan","Manhattan"
"Upper East Side North","Union Sq",6,-73.9910835,40.7358633,-73.9565551,40.7735649,"yellow",230,"Manhattan","Manhattan"
"Upper East Side North","Central Harlem",0,-73.9538699,40.7988378,-73.9565551,40.7735649,"green",120,"Manhattan","Manhattan"
"Upper East Side North","Midtown Center",20,-73.9784137,40.7553676,-73.9565551,40.7735649,"yellow",5250,"Manhattan","Manhattan"
"Upper East Side North","East Elmhurst",10,-73.8713099,40.7737505,-73.9565551,40.7735649,"yellow",530,"Queens","Manhattan"
"Upper East Side North","SoHo",0,-74.0029883,40.723301,-73.9565551,40.7735649,"yellow",420,"Manhattan","Manhattan"
"Upper East Side North","Morningside Heights",18,-73.9624327,40.8089564,-73.9565551,40.7735649,"green",300,"Manhattan","Manhattan"
"Upper East Side North","Clinton East",2,-73.9918181,40.7637581,-73.9565551,40.7735649,"yellow",210,"Manhattan","Manhattan"
"Upper East Side North","Murray Hill",4,-73.9756567,40.7478792,-73.9565551,40.7735649,"yellow",140,"Manhattan","Manhattan"
"Upper East Side North","Sunnyside",6,-73.9196324,40.7432759,-73.9565551,40.7735649,"yellow",190,"Queens","Manhattan"
"Upper East Side North","Flatiron",14,-73.9896986,40.7410605,-73.9565551,40.7735649,"yellow",470,"Manhattan","Manhattan"
"Upper East Side North","East Village",16,-73.9815337,40.7264773,-73.9565551,40.7735649,"yellow",120,"Manhattan","Manhattan"
"Upper East Side North","East Elmhurst",14,-73.8713099,40.7737505,-73.9565551,40.7735649,"yellow",790,"Queens","Manhattan"
"Upper East Side North","Sutton Place/Turtle Bay North",16,-73.9601669,40.7580204,-73.9565551,40.7735649,"yellow",1880,"Manhattan","Manhattan"
"Upper East Side North","East Chelsea",2,-74.0013737,40.7465004,-73.9565551,40.7735649,"yellow",190,"Manhattan","Manhattan"
"Upper East Side North","Central Park",14,-73.9741874,40.7711329,-73.9565551,40.7735649,"yellow",7420,"Manhattan","Manhattan"
"Upper East Side North","Central Harlem",0,-73.9538699,40.7988378,-73.9565551,40.7735649,"yellow",120,"Manhattan","Manhattan"
"Upper East Side North","Central Park",6,-73.9741874,40.7711329,-73.9565551,40.7735649,"yellow",1410,"Manhattan","Manhattan"
"Upper East Side North","Kips Bay",4,-73.9800645,40.7423292,-73.9565551,40.7735649,"yellow",130,"Manhattan","Manhattan"
"Upper East Side North","Kips Bay",16,-73.9800645,40.7423292,-73.9565551,40.7735649,"yellow",800,"Manhattan","Manhattan"
"Upper East Side North","Morningside Heights",6,-73.9624327,40.8089564,-73.9565551,40.7735649,"yellow",160,"Manhattan","Manhattan"
"Upper East Side North","Morningside Heights",14,-73.9624327,40.8089564,-73.9565551,40.7735649,"green",297,"Manhattan","Manhattan"
"Upper East Side North","Penn Station/Madison Sq West",6,-73.9880662,40.7433858,-73.9565551,40.7735649,"yellow",290,"Manhattan","Manhattan"
"Upper East Side North","Little Italy/NoLiTa",18,-73.9954909,40.7228971,-73.9565551,40.7735649,"yellow",480,"Manhattan","Manhattan"
"Upper East Side North","Sutton Place/Turtle Bay North",20,-73.9601669,40.7580204,-73.9565551,40.7735649,"yellow",1560,"Manhattan","Manhattan"
"Upper East Side North","SoHo",20,-74.0029883,40.723301,-73.9565551,40.7735649,"yellow",570,"Manhattan","Manhattan"
"Upper East Side North","Financial District North",16,-74.0112764,40.7074909,-73.9565551,40.7735649,"yellow",220,"Manhattan","Manhattan"
"Upper East Side North","East Harlem North",6,-73.9464769,40.8115504,-73.9565551,40.7735649,"green",311,"Manhattan","Manhattan"
"Upper East Side North","Seaport",18,-74.006884,40.711197,-73.9565551,40.7735649,"yellow",280,"Manhattan","Manhattan"
"Upper East Side North","Upper West Side North",14,-73.9753676,40.7870106,-73.9565551,40.7735649,"yellow",5670,"Manhattan","Manhattan"
"Upper East Side North","Stuy Town/Peter Cooper Village",0,-73.9778494,40.7316903,-73.9565551,40.7735649,"yellow",100,"Manhattan","Manhattan"
"Upper East Side North","East Chelsea",8,-74.0013737,40.7465004,-73.9565551,40.7735649,"yellow",400,"Manhattan","Manhattan"
"Upper East Side North","Gramercy",20,-73.9818443,40.7376407,-73.9565551,40.7735649,"yellow",580,"Manhattan","Manhattan"
"Upper East Side North","SoHo",22,-74.0029883,40.723301,-73.9565551,40.7735649,"yellow",520,"Manhattan","Manhattan"
"Upper East Side North","Chinatown",0,-73.9970307,40.7157509,-73.9565551,40.7735649,"yellow",100,"Manhattan","Manhattan"
"Upper East Side North","Midtown East",8,-73.9668408,40.7540369,-73.9565551,40.7735649,"yellow",2410,"Manhattan","Manhattan"
"Upper East Side North","Midtown Center",14,-73.9784137,40.7553676,-73.9565551,40.7735649,"yellow",5310,"Manhattan","Manhattan"
"Upper East Side North","Midtown North",14,-73.9840195,40.7549309,-73.9565551,40.7735649,"yellow",1130,"Manhattan","Manhattan"
"Upper East Side North","Gramercy",16,-73.9818443,40.7376407,-73.9565551,40.7735649,"yellow",350,"Manhattan","Manhattan"
"Upper East Side North","Roosevelt Island",16,-73.9499426,40.7621302,-73.9565551,40.7735649,"yellow",690,"Manhattan","Manhattan"
"Upper East Side North","SoHo",12,-74.0029883,40.723301,-73.9565551,40.7735649,"yellow",250,"Manhattan","Manhattan"
"Upper East Side North","Flatiron",16,-73.9896986,40.7410605,-73.9565551,40.7735649,"yellow",420,"Manhattan","Manhattan"
"Upper East Side North","Little Italy/NoLiTa",20,-73.9954909,40.7228971,-73.9565551,40.7735649,"yellow",790,"Manhattan","Manhattan"
"Upper East Side North","Little Italy/NoLiTa",16,-73.9954909,40.7228971,-73.9565551,40.7735649,"yellow",340,"Manhattan","Manhattan"
"Upper East Side North","Penn Station/Madison Sq West",22,-73.9880662,40.7433858,-73.9565551,40.7735649,"yellow",1770,"Manhattan","Manhattan"
"Upper East Side North","East Harlem North",18,-73.9464769,40.8115504,-73.9565551,40.7735649,"yellow",190,"Manhattan","Manhattan"
"Upper East Side North","Lower East Side",0,-73.9842724,40.715033,-73.9565551,40.7735649,"yellow",290,"Manhattan","Manhattan"
"Upper East Side North","Central Harlem",20,-73.9538699,40.7988378,-73.9565551,40.7735649,"yellow",620,"Manhattan","Manhattan"
"Upper East Side North","Union Sq",2,-73.9910835,40.7358633,-73.9565551,40.7735649,"yellow",190,"Manhattan","Manhattan"
"Upper East Side North","JFK Airport",14,-73.7781391,40.6413111,-73.9565551,40.7735649,"yellow",400,"Queens","Manhattan"
"Upper East Side North","Union Sq",0,-73.9910835,40.7358633,-73.9565551,40.7735649,"yellow",410,"Manhattan","Manhattan"
"Upper East Side North","East Harlem North",12,-73.9464769,40.8115504,-73.9565551,40.7735649,"green",492,"Manhattan","Manhattan"
